pattern,metric_name,input_type,size,run_id,elapsed_sec,status
dense-fragmented,dicec,binary,262144,3,0.0073331473395228,ok
dense-fragmented,dicec,binary,262144,4,0.0073021361604332,ok
dense-fragmented,dicec,binary,524288,0,0.0180402966216206,ok
dense-fragmented,dicec,binary,524288,1,0.013937204144895,ok
dense-fragmented,dicec,binary,524288,2,0.0139067964628338,ok
dense-fragmented,dicec,binary,524288,3,0.0139556229114532,ok
dense-fragmented,dicec,binary,524288,4,0.0139014665037393,ok
dense-fragmented,dicec,binary,1048576,0,0.030185985378921,ok
dense-fragmented,dicec,binary,1048576,1,0.0293849566951394,ok
dense-fragmented,dicec,binary,1048576,2,0.0293748984113335,ok
dense-fragmented,dicec,binary,1048576,3,0.0294501641765236,ok
dense-fragmented,dicec,binary,1048576,4,0.0294659100472927,ok
dense-fragmented,dtpaf,binary,256,0,0.0008074790239334,ok
dense-fragmented,dtpaf,binary,256,1,0.0004633562639355,ok
dense-fragmented,dtpaf,binary,256,2,0.000472804531455,ok
dense-fragmented,dtpaf,binary,256,3,0.0004536556079983,ok
dense-fragmented,dtpaf,binary,256,4,0.0004607290029525,ok
dense-fragmented,dtpaf,binary,512,0,0.0005533657968044,ok
dense-fragmented,dtpaf,binary,512,1,0.0004807747900485,ok
dense-fragmented,dtpaf,binary,512,2,0.0004786867648363,ok
dense-fragmented,dtpaf,binary,512,3,0.0004870267584919,ok
dense-fragmented,dtpaf,binary,512,4,0.0004830108955502,ok
dense-fragmented,dtpaf,binary,1024,0,0.0005667367950081,ok
dense-fragmented,dtpaf,binary,1024,1,0.0005143880844116,ok
dense-fragmented,dtpaf,binary,1024,2,0.0005812356248497,ok
dense-fragmented,dtpaf,binary,1024,3,0.0005021272227168,ok
dense-fragmented,dtpaf,binary,1024,4,0.0005462961271405,ok
dense-fragmented,dtpaf,binary,2048,0,0.0006496114656329,ok
dense-fragmented,dtpaf,binary,2048,1,0.0007019927725195,ok
dense-fragmented,dtpaf,binary,2048,2,0.0006300089880824,ok
dense-fragmented,dtpaf,binary,2048,3,0.0006293589249253,ok
dense-fragmented,dtpaf,binary,2048,4,0.0006285030394792,ok
dense-fragmented,dtpaf,binary,4096,0,0.0008513908833265,ok
dense-fragmented,dtpaf,binary,4096,1,0.0007392140105366,ok
dense-fragmented,dtpaf,binary,4096,2,0.0007384894415736,ok
dense-fragmented,dtpaf,binary,4096,3,0.0007395315915346,ok
dense-fragmented,dtpaf,binary,4096,4,0.0007560849189758,ok
dense-fragmented,dtpaf,binary,8192,0,0.0011887084692716,ok
dense-fragmented,dtpaf,binary,8192,1,0.0009616343304514,ok
dense-fragmented,dtpaf,binary,8192,2,0.001052881591022,ok
dense-fragmented,dtpaf,binary,8192,3,0.0009273393079638,ok
dense-fragmented,dtpaf,binary,8192,4,0.0009141964837908,ok
dense-fragmented,dtpaf,binary,16384,0,0.0017087096348404,ok
dense-fragmented,dtpaf,binary,16384,1,0.001356529071927,ok
dense-fragmented,dtpaf,binary,16384,2,0.001373647712171,ok
dense-fragmented,dtpaf,binary,16384,3,0.0013404348865151,ok
dense-fragmented,dtpaf,binary,16384,4,0.0013393172994256,ok
dense-fragmented,dtpaf,binary,32768,0,0.0028852140530943,ok
dense-fragmented,dtpaf,binary,32768,1,0.0021611992269754,ok
dense-fragmented,dtpaf,binary,32768,2,0.0020542964339256,ok
dense-fragmented,dtpaf,binary,32768,3,0.002577643841505,ok
dense-fragmented,dtpaf,binary,32768,4,0.0020497869700193,ok
dense-fragmented,dtpaf,binary,65536,0,0.0047285389155149,ok
dense-fragmented,dtpaf,binary,65536,1,0.0035221697762608,ok
dense-fragmented,dtpaf,binary,65536,2,0.0035194111987948,ok
dense-fragmented,dtpaf,binary,65536,3,0.003519712947309,ok
dense-fragmented,dtpaf,binary,65536,4,0.0035359980538487,ok
dense-fragmented,dtpaf,binary,131072,0,0.0100390017032623,ok
dense-fragmented,dtpaf,binary,131072,1,0.0070248208940029,ok
dense-fragmented,dtpaf,binary,131072,2,0.0070949746295809,ok
dense-fragmented,dtpaf,binary,131072,3,0.0071200486272573,ok
dense-fragmented,dtpaf,binary,131072,4,0.0071252388879656,ok
dense-fragmented,dtpaf,binary,262144,0,0.0187230911105871,ok
dense-fragmented,dtpaf,binary,262144,1,0.0136923780664801,ok
dense-fragmented,dtpaf,binary,262144,2,0.0136106647551059,ok
dense-fragmented,dtpaf,binary,262144,3,0.0134640326723456,ok
dense-fragmented,dtpaf,binary,262144,4,0.0136200441047549,ok
dense-fragmented,dtpaf,binary,524288,0,0.0299386037513613,ok
dense-fragmented,dtpaf,binary,524288,1,0.0275455890223383,ok
dense-fragmented,dtpaf,binary,524288,2,0.0275875283405184,ok
dense-fragmented,dtpaf,binary,524288,3,0.0276750139892101,ok
dense-fragmented,dtpaf,binary,524288,4,0.0277631180360913,ok
dense-fragmented,dtpaf,binary,1048576,0,0.0623920243233442,ok
dense-fragmented,dtpaf,binary,1048576,1,0.0545301781967282,ok
dense-fragmented,dtpaf,binary,1048576,2,0.0545867467299103,ok
dense-fragmented,dtpaf,binary,1048576,3,0.054579353891313,ok
dense-fragmented,dtpaf,binary,1048576,4,0.0548238130286335,ok
dense-fragmented,eds,binary,256,0,0.0007972605526447,ok
dense-fragmented,eds,binary,256,1,0.0005426444113254,ok
dense-fragmented,eds,binary,256,2,0.0005336813628673,ok
dense-fragmented,eds,binary,256,3,0.0005447342991828,ok
dense-fragmented,eds,binary,256,4,0.000544655136764,ok
dense-fragmented,eds,binary,512,0,0.0006774608045816,ok
dense-fragmented,eds,binary,512,1,0.0006661787629127,ok
dense-fragmented,eds,binary,512,2,0.0006707040593028,ok
dense-fragmented,eds,binary,512,3,0.000657764263451,ok
dense-fragmented,eds,binary,512,4,0.0006533963605761,ok
dense-fragmented,eds,binary,1024,0,0.0008935453370213,ok
dense-fragmented,eds,binary,1024,1,0.0008484106510877,ok
dense-fragmented,eds,binary,1024,2,0.0008356254547834,ok
dense-fragmented,eds,binary,1024,3,0.0009003635495901,ok
dense-fragmented,eds,binary,1024,4,0.0008311280980706,ok
dense-fragmented,eds,binary,2048,0,0.0011612540110945,ok
dense-fragmented,eds,binary,2048,1,0.0011983336880803,ok
dense-fragmented,eds,binary,2048,2,0.0011930149048566,ok
dense-fragmented,eds,binary,2048,3,0.0011883256956934,ok
dense-fragmented,eds,binary,2048,4,0.0011071804910898,ok
dense-fragmented,eds,binary,4096,0,0.0016981167718768,ok
dense-fragmented,eds,binary,4096,1,0.0016759298741817,ok
dense-fragmented,eds,binary,4096,2,0.0016610044986009,ok
dense-fragmented,eds,binary,4096,3,0.0016561355441808,ok
dense-fragmented,eds,binary,4096,4,0.0017160745337605,ok
dense-fragmented,eds,binary,8192,0,0.0039317151531577,ok
dense-fragmented,eds,binary,8192,1,0.0039695417508482,ok
dense-fragmented,eds,binary,8192,2,0.0039681196212768,ok
dense-fragmented,eds,binary,8192,3,0.0039176577702164,ok
dense-fragmented,eds,binary,8192,4,0.0038300845772027,ok
dense-fragmented,eds,binary,16384,0,0.0077515849843621,ok
dense-fragmented,eds,binary,16384,1,0.0076354499906301,ok
dense-fragmented,eds,binary,16384,2,0.0076055638492107,ok
dense-fragmented,eds,binary,16384,3,0.007839597761631,ok
dense-fragmented,eds,binary,16384,4,0.0077488059177994,ok
dense-fragmented,eds,binary,32768,0,0.0142513997852802,ok
dense-fragmented,eds,binary,32768,1,0.0142416739836335,ok
dense-fragmented,eds,binary,32768,2,0.0142015926539897,ok
dense-fragmented,eds,binary,32768,3,0.0142997000366449,ok
dense-fragmented,eds,binary,32768,4,0.0142053486779332,ok
dense-fragmented,eds,binary,65536,0,0.0286077633500099,ok
dense-fragmented,eds,binary,65536,1,0.0283258622512221,ok
dense-fragmented,eds,binary,65536,2,0.0286785056814551,ok
dense-fragmented,eds,binary,65536,3,0.0283203441649675,ok
dense-fragmented,eds,binary,65536,4,0.0286221168935298,ok
dense-fragmented,eds,binary,131072,0,0.0573447318747639,ok
dense-fragmented,eds,binary,131072,1,0.05735151655972,ok
dense-fragmented,eds,binary,131072,2,0.0570302382111549,ok
dense-fragmented,eds,binary,131072,3,0.0577760050073266,ok
dense-fragmented,eds,binary,131072,4,0.0570131512358784,ok
dense-fragmented,eds,binary,262144,0,0.1144299916923046,ok
dense-fragmented,eds,binary,262144,1,0.1147215031087398,ok
dense-fragmented,eds,binary,262144,2,0.1139184469357132,ok
dense-fragmented,eds,binary,262144,3,0.1140725063160061,ok
dense-fragmented,eds,binary,262144,4,0.114361067302525,ok
dense-fragmented,eds,binary,524288,0,0.2272963132709264,ok
dense-fragmented,eds,binary,524288,1,0.2246740469709038,ok
dense-fragmented,eds,binary,524288,2,0.2271858640015125,ok
dense-fragmented,eds,binary,524288,3,0.2256567385047674,ok
dense-fragmented,eds,binary,524288,4,0.2275757510215044,ok
dense-fragmented,eds,binary,1048576,0,0.4520988762378692,ok
dense-fragmented,eds,binary,1048576,1,0.4501416878774762,ok
dense-fragmented,eds,binary,1048576,2,0.4502364471554756,ok
dense-fragmented,eds,binary,1048576,3,0.449647250585258,ok
dense-fragmented,eds,binary,1048576,4,0.4465586077421903,ok
dense-fragmented,etaf,binary,256,0,0.0012620454654097,ok
dense-fragmented,etaf,binary,256,1,0.0011802203953266,ok
dense-fragmented,etaf,binary,256,2,0.0011137193068861,ok
dense-fragmented,etaf,binary,256,3,0.0011119302362203,ok
dense-fragmented,etaf,binary,256,4,0.0011333171278238,ok
dense-fragmented,etaf,binary,512,0,0.0020753312855958,ok
dense-fragmented,etaf,binary,512,1,0.0020890953019261,ok
dense-fragmented,etaf,binary,512,2,0.0020353076979517,ok
dense-fragmented,etaf,binary,512,3,0.0021145995706319,ok
dense-fragmented,etaf,binary,512,4,0.002114737406373,ok
dense-fragmented,etaf,binary,1024,0,0.0047948425635695,ok
dense-fragmented,etaf,binary,1024,1,0.0047500319778919,ok
dense-fragmented,etaf,binary,1024,2,0.0047794012352824,ok
dense-fragmented,etaf,binary,1024,3,0.0048159416764974,ok
dense-fragmented,etaf,binary,1024,4,0.0046767964959144,ok
dense-fragmented,etaf,binary,2048,0,0.0191670907661318,ok
dense-fragmented,etaf,binary,2048,1,0.0189088387414813,ok
dense-fragmented,etaf,binary,2048,2,0.0187324918806552,ok
dense-fragmented,etaf,binary,2048,3,0.0187376299872994,ok
dense-fragmented,etaf,binary,2048,4,0.0192829966545104,ok
dense-fragmented,etaf,binary,4096,0,0.0700445808470249,ok
dense-fragmented,etaf,binary,4096,1,0.069921800866723,ok
dense-fragmented,etaf,binary,4096,2,0.0697801979258656,ok
dense-fragmented,etaf,binary,4096,3,0.0693290634080767,ok
dense-fragmented,etaf,binary,4096,4,0.0700154630467295,ok
dense-fragmented,etaf,binary,8192,0,0.2512055113911629,ok
dense-fragmented,etaf,binary,8192,1,0.2497510928660631,ok
dense-fragmented,etaf,binary,8192,2,0.2502411296591162,ok
dense-fragmented,etaf,binary,8192,3,0.2472504395991563,ok
dense-fragmented,etaf,binary,8192,4,0.2482614908367395,ok
dense-fragmented,etaf,binary,16384,0,1.0448267320171,ok
dense-fragmented,etaf,binary,16384,1,1.0448727561160922,ok
dense-fragmented,etaf,binary,16384,2,1.0418519834056497,ok
dense-fragmented,etaf,binary,16384,3,1.0395983289927244,ok
dense-fragmented,etaf,binary,16384,4,1.0590496519580483,ok
dense-fragmented,etaf,binary,32768,0,4.203735703602433,ok
dense-fragmented,etaf,binary,32768,1,4.160727646201849,ok
dense-fragmented,etaf,binary,32768,2,4.17063632234931,ok
dense-fragmented,etaf,binary,32768,3,4.1163113517686725,ok
dense-fragmented,etaf,binary,32768,4,4.175383371300995,ok
dense-fragmented,etaf,binary,65536,0,16.663486326113343,ok
dense-fragmented,etaf,binary,65536,1,16.696760390885174,ok
dense-fragmented,etaf,binary,65536,2,16.552351881749928,ok
dense-fragmented,etaf,binary,65536,3,16.60419555194676,ok
dense-fragmented,etaf,binary,65536,4,16.602550824172795,ok
dense-fragmented,etaf,binary,131072,0,68.12356550525874,ok
dense-fragmented,etaf,binary,131072,1,67.8589760614559,ok
dense-fragmented,etaf,binary,131072,2,68.07479043677449,ok
dense-fragmented,etaf,binary,131072,3,68.6036447007209,ok
dense-fragmented,etaf,binary,131072,4,67.70767955388874,ok
dense-fragmented,etaf,binary,262144,0,271.16697543580085,ok
dense-fragmented,etaf,binary,262144,1,271.0744869308546,ok
dense-fragmented,etaf,binary,262144,2,271.20371312927455,ok
dense-fragmented,etaf,binary,262144,3,270.6347062950954,ok
dense-fragmented,etaf,binary,262144,4,268.534674551338,ok
dense-fragmented,etaf,binary,524288,0,1078.3407837832349,ok
dense-fragmented,etaf,binary,524288,1,1084.233465887606,ok
dense-fragmented,etaf,binary,524288,2,1078.50432786718,ok
dense-fragmented,etaf,binary,524288,3,1088.960428422317,ok
dense-fragmented,etaf,binary,524288,4,1090.5180164370686,ok
dense-fragmented,etaf,binary,1048576,0,4467.685504031368,ok
dense-fragmented,etaf,binary,1048576,1,4462.431474282406,ok
dense-fragmented,etaf,binary,1048576,2,4462.5196124929935,ok
dense-fragmented,etaf,binary,1048576,3,4457.0834594341,ok
dense-fragmented,etaf,binary,1048576,4,4484.7046583052725,ok
dense-fragmented,lsaf,binary,256,0,0.0007856804877519,ok
dense-fragmented,lsaf,binary,256,1,0.000661133788526,ok
dense-fragmented,lsaf,binary,256,2,0.0006421245634555,ok
dense-fragmented,lsaf,binary,256,3,0.0006497306749224,ok
dense-fragmented,lsaf,binary,256,4,0.000649994239211,ok
dense-fragmented,lsaf,binary,512,0,0.0008622137829661,ok
dense-fragmented,lsaf,binary,512,1,0.0009030038490891,ok
dense-fragmented,lsaf,binary,512,2,0.0008746273815631,ok
dense-fragmented,lsaf,binary,512,3,0.0008509503677487,ok
dense-fragmented,lsaf,binary,512,4,0.0008524740114808,ok
dense-fragmented,lsaf,binary,1024,0,0.0012312335893511,ok
dense-fragmented,lsaf,binary,1024,1,0.001279448159039,ok
dense-fragmented,lsaf,binary,1024,2,0.0011877873912453,ok
dense-fragmented,lsaf,binary,1024,3,0.0011863093823194,ok
dense-fragmented,lsaf,binary,1024,4,0.0011922633275389,ok
dense-fragmented,lsaf,binary,2048,0,0.0022330535575747,ok
dense-fragmented,lsaf,binary,2048,1,0.0020331582054495,ok
dense-fragmented,lsaf,binary,2048,2,0.0021005235612392,ok
dense-fragmented,lsaf,binary,2048,3,0.002017630264163,ok
dense-fragmented,lsaf,binary,2048,4,0.0021097278222441,ok
dense-fragmented,lsaf,binary,4096,0,0.0036519477143883,ok
dense-fragmented,lsaf,binary,4096,1,0.0036762403324246,ok
dense-fragmented,lsaf,binary,4096,2,0.0036618942394852,ok
dense-fragmented,lsaf,binary,4096,3,0.0036795120686292,ok
dense-fragmented,lsaf,binary,4096,4,0.0036566657945513,ok
dense-fragmented,lsaf,binary,8192,0,0.0066293934360146,ok
dense-fragmented,lsaf,binary,8192,1,0.0066472273319959,ok
dense-fragmented,lsaf,binary,8192,2,0.0066860094666481,ok
dense-fragmented,lsaf,binary,8192,3,0.0066237682476639,ok
dense-fragmented,lsaf,binary,8192,4,0.0067172115668654,ok
dense-fragmented,lsaf,binary,16384,0,0.0130431242287158,ok
dense-fragmented,lsaf,binary,16384,1,0.0133928023278713,ok
dense-fragmented,lsaf,binary,16384,2,0.0130686564370989,ok
dense-fragmented,lsaf,binary,16384,3,0.0131742032244801,ok
dense-fragmented,lsaf,binary,16384,4,0.013136294670403,ok
dense-fragmented,lsaf,binary,32768,0,0.0251347096636891,ok
dense-fragmented,lsaf,binary,32768,1,0.025159228593111,ok
dense-fragmented,lsaf,binary,32768,2,0.0250178566202521,ok
dense-fragmented,lsaf,binary,32768,3,0.0252349087968468,ok
dense-fragmented,lsaf,binary,32768,4,0.0248647416010499,ok
dense-fragmented,lsaf,binary,65536,0,0.0501104369759559,ok
dense-fragmented,lsaf,binary,65536,1,0.0496408259496092,ok
dense-fragmented,lsaf,binary,65536,2,0.0495891235768795,ok
dense-fragmented,lsaf,binary,65536,3,0.0502013815566897,ok
dense-fragmented,lsaf,binary,65536,4,0.0493807606399059,ok
dense-fragmented,lsaf,binary,131072,0,0.1003368608653545,ok
dense-fragmented,lsaf,binary,131072,1,0.1000636424869299,ok
dense-fragmented,lsaf,binary,131072,2,0.0995588414371013,ok
dense-fragmented,lsaf,binary,131072,3,0.1004468025639653,ok
dense-fragmented,lsaf,binary,131072,4,0.1004180628806352,ok
dense-fragmented,lsaf,binary,262144,0,0.2011523963883519,ok
dense-fragmented,lsaf,binary,262144,1,0.1985221691429615,ok
dense-fragmented,lsaf,binary,262144,2,0.199030571617186,ok
dense-fragmented,lsaf,binary,262144,3,0.1999008897691965,ok
dense-fragmented,lsaf,binary,262144,4,0.19937165081501,ok
dense-fragmented,lsaf,binary,524288,0,0.397072535008192,ok
dense-fragmented,lsaf,binary,524288,1,0.3948116889223456,ok
dense-fragmented,lsaf,binary,524288,2,0.3962985025718808,ok
dense-fragmented,lsaf,binary,524288,3,0.39994578063488,ok
dense-fragmented,lsaf,binary,524288,4,0.3969047972932458,ok
dense-fragmented,lsaf,binary,1048576,0,0.8020001938566566,ok
dense-fragmented,lsaf,binary,1048576,1,0.7910090098157525,ok
dense-fragmented,lsaf,binary,1048576,2,0.7935300031676888,ok
dense-fragmented,lsaf,binary,1048576,3,0.7901413068175316,ok
dense-fragmented,lsaf,binary,1048576,4,0.7894651917740703,ok
dense-fragmented,mttd,binary,256,0,0.0005307681858539,ok
dense-fragmented,mttd,binary,256,1,0.0004793917760252,ok
dense-fragmented,mttd,binary,256,2,0.0004749782383441,ok
dense-fragmented,mttd,binary,256,3,0.0004706149920821,ok
dense-fragmented,mttd,binary,256,4,0.0004752278327941,ok
dense-fragmented,mttd,binary,512,0,0.0005678460001945,ok
dense-fragmented,mttd,binary,512,1,0.0005471557378768,ok
dense-fragmented,mttd,binary,512,2,0.0005432069301605,ok
dense-fragmented,mttd,binary,512,3,0.00054931640625,ok
dense-fragmented,mttd,binary,512,4,0.0005724569782614,ok
dense-fragmented,mttd,binary,1024,0,0.0006964867934584,ok
dense-fragmented,mttd,binary,1024,1,0.000791790895164,ok
dense-fragmented,mttd,binary,1024,2,0.0007283305749297,ok
dense-fragmented,mttd,binary,1024,3,0.0007520448416471,ok
dense-fragmented,mttd,binary,1024,4,0.0007245261222124,ok
dense-fragmented,mttd,binary,2048,0,0.0010228678584098,ok
dense-fragmented,mttd,binary,2048,1,0.0010115914046764,ok
dense-fragmented,mttd,binary,2048,2,0.0009851520881056,ok
dense-fragmented,mttd,binary,2048,3,0.0010128132998943,ok
dense-fragmented,mttd,binary,2048,4,0.0010176301002502,ok
dense-fragmented,mttd,binary,4096,0,0.0015782341361045,ok
dense-fragmented,mttd,binary,4096,1,0.0016082106158137,ok
dense-fragmented,mttd,binary,4096,2,0.0015485761687159,ok
dense-fragmented,mttd,binary,4096,3,0.0015849154442548,ok
dense-fragmented,mttd,binary,4096,4,0.001627542078495,ok
dense-fragmented,mttd,binary,8192,0,0.002723273821175,ok
dense-fragmented,mttd,binary,8192,1,0.0026163607835769,ok
dense-fragmented,mttd,binary,8192,2,0.0026349639520049,ok
dense-fragmented,mttd,binary,8192,3,0.0025273561477661,ok
dense-fragmented,mttd,binary,8192,4,0.002646243199706,ok
dense-fragmented,mttd,binary,16384,0,0.0050820847973227,ok
dense-fragmented,mttd,binary,16384,1,0.0050047812983393,ok
dense-fragmented,mttd,binary,16384,2,0.0049730110913515,ok
dense-fragmented,mttd,binary,16384,3,0.0048697851598262,ok
dense-fragmented,mttd,binary,16384,4,0.0049963127821683,ok
dense-fragmented,mttd,binary,32768,0,0.0094226775690913,ok
dense-fragmented,mttd,binary,32768,1,0.0094491736963391,ok
dense-fragmented,mttd,binary,32768,2,0.0092468000948429,ok
dense-fragmented,mttd,binary,32768,3,0.0096435435116291,ok
dense-fragmented,mttd,binary,32768,4,0.0092330817133188,ok
dense-fragmented,mttd,binary,65536,0,0.0183996669948101,ok
dense-fragmented,mttd,binary,65536,1,0.0181151153519749,ok
dense-fragmented,mttd,binary,65536,2,0.0178865147754549,ok
dense-fragmented,mttd,binary,65536,3,0.0179317770525813,ok
dense-fragmented,mttd,binary,65536,4,0.0177631871774792,ok
dense-fragmented,mttd,binary,131072,0,0.036620607599616,ok
dense-fragmented,mttd,binary,131072,1,0.0358138540759682,ok
dense-fragmented,mttd,binary,131072,2,0.0362642481923103,ok
dense-fragmented,mttd,binary,131072,3,0.0363628370687365,ok
dense-fragmented,mttd,binary,131072,4,0.0362600432708859,ok
dense-fragmented,mttd,binary,262144,0,0.0725921895354986,ok
dense-fragmented,mttd,binary,262144,1,0.0713018765673041,ok
dense-fragmented,mttd,binary,262144,2,0.0723240319639444,ok
dense-fragmented,mttd,binary,262144,3,0.0721369963139295,ok
dense-fragmented,mttd,binary,262144,4,0.0721539566293358,ok
