metric,input_type,lower_is_better,taxonomy_root,taxonomy_leaf,taxonomy_path,reference_id,scenario_id,scenario_key,family,level_idx,level_factor,lead_steps,delay_steps,score_raw,score_oriented,base_score_oriented,score_gap,normalized_penalty,normalized_score
pakf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.66666667,0.66666667,1.00000000,0.33333333,0.38461538,0.61538462
pakf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.60869565,0.60869565,1.00000000,0.39130435,0.45150502,0.54849498
pakf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
pakf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
pakf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
pakf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.44444444,0.44444444,1.00000000,0.55555556,0.64102564,0.35897436
pakf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.13333333,0.13333333,1.00000000,0.86666667,1.00000000,0.00000000
pakf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
pakf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.89075630,0.89075630,1.00000000,0.10924370,0.12605042,0.87394958
pakf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.81381958,0.81381958,1.00000000,0.18618042,0.21482356,0.78517644
pakf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.80151229,0.80151229,1.00000000,0.19848771,0.22902428,0.77097572
pakf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.80151229,0.80151229,1.00000000,0.19848771,0.22902428,0.77097572
pakf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.80151229,0.80151229,1.00000000,0.19848771,0.22902428,0.77097572
pakf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
pakf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
pakf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
pakf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.39393939,0.39393939,1.00000000,0.60606061,0.69930070,0.30069930
pakf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.18025751,0.18025751,1.00000000,0.81974249,0.94585672,0.05414328
paklf,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
paklf,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.90000000,0.90000000,1.00000000,0.10000000,0.11538462,0.88461538
paklf,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.80000000,0.80000000,1.00000000,0.20000000,0.23076923,0.76923077
paklf,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.72000000,0.72000000,1.00000000,0.28000000,0.32307692,0.67692308
paklf,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.66666667,0.66666667,1.00000000,0.33333333,0.38461538,0.61538462
paklf,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.62068966,0.62068966,1.00000000,0.37931034,0.43766578,0.56233422
paklf,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
paklf,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.94117647,0.94117647,1.00000000,0.05882353,0.06787330,0.93212670
paklf,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.75862069,0.75862069,1.00000000,0.24137931,0.27851459,0.72148541
paklf,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.36363636,0.36363636,1.00000000,0.63636364,0.73426573,0.26573427
paklf,binary,False,TEM,PTDM,TEM/PTDM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.20000000,0.20000000,1.00000000,0.80000000,0.92307692,0.07692308
paklf,binary,False,TEM,PTDM,TEM/PTDM,r2_single_long,r2_single_long__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
paklf,binary,False,TEM,PTDM,TEM/PTDM,r2_single_long,r2_single_long__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.89010989,0.89010989,1.00000000,0.10989011,0.12679628,0.87320372
paklf,binary,False,TEM,PTDM,TEM/PTDM,r2_single_long,r2_single_long__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.80000000,0.80000000,1.00000000,0.20000000,0.23076923,0.76923077
paklf,binary,False,TEM,PTDM,TEM/PTDM,r2_single_long,r2_single_long__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.78260870,0.78260870,1.00000000,0.21739130,0.25083612,0.74916388
paklf,binary,False,TEM,PTDM,TEM/PTDM,r2_single_long,r2_single_long__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.78260870,0.78260870,1.00000000,0.21739130,0.25083612,0.74916388
paklf,binary,False,TEM,PTDM,TEM/PTDM,r2_single_long,r2_single_long__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.78260870,0.78260870,1.00000000,0.21739130,0.25083612,0.74916388
paklf,binary,False,TEM,PTDM,TEM/PTDM,r2_single_long,r2_single_long__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.95483871,0.95483871,1.00000000,0.04516129,0.05210918,0.94789082
paklf,binary,False,TEM,PTDM,TEM/PTDM,r2_single_long,r2_single_long__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.86713287,0.86713287,1.00000000,0.13286713,0.15330823,0.84669177
paklf,binary,False,TEM,PTDM,TEM/PTDM,r2_single_long,r2_single_long__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.67755102,0.67755102,1.00000000,0.32244898,0.37205651,0.62794349
paklf,binary,False,TEM,PTDM,TEM/PTDM,r2_single_long,r2_single_long__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.39603960,0.39603960,1.00000000,0.60396040,0.69687738,0.30312262
paklf,binary,False,TEM,PTDM,TEM/PTDM,r2_single_long,r2_single_long__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.17977528,0.17977528,1.00000000,0.82022472,0.94641314,0.05358686
paklf,binary,False,TEM,PTDM,TEM/PTDM,r3_multi_short,r3_multi_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
paklf,binary,False,TEM,PTDM,TEM/PTDM,r3_multi_short,r3_multi_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.87804878,0.87804878,1.00000000,0.12195122,0.14071295,0.85928705
paklf,binary,False,TEM,PTDM,TEM/PTDM,r3_multi_short,r3_multi_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.79558011,0.79558011,1.00000000,0.20441989,0.23586910,0.76413090
paklf,binary,False,TEM,PTDM,TEM/PTDM,r3_multi_short,r3_multi_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.73469388,0.73469388,1.00000000,0.26530612,0.30612245,0.69387755
paklf,binary,False,TEM,PTDM,TEM/PTDM,r3_multi_short,r3_multi_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.66666667,0.66666667,1.00000000,0.33333333,0.38461538,0.61538462
paklf,binary,False,TEM,PTDM,TEM/PTDM,r3_multi_short,r3_multi_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.61016949,0.61016949,1.00000000,0.38983051,0.44980443,0.55019557
paklf,binary,False,TEM,PTDM,TEM/PTDM,r3_multi_short,r3_multi_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
paklf,binary,False,TEM,PTDM,TEM/PTDM,r3_multi_short,r3_multi_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.92537313,0.92537313,1.00000000,0.07462687,0.08610792,0.91389208
paklf,binary,False,TEM,PTDM,TEM/PTDM,r3_multi_short,r3_multi_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.78991597,0.78991597,1.00000000,0.21008403,0.24240465,0.75759535
paklf,binary,False,TEM,PTDM,TEM/PTDM,r3_multi_short,r3_multi_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.43478261,0.43478261,1.00000000,0.56521739,0.65217391,0.34782609
paklf,binary,False,TEM,PTDM,TEM/PTDM,r3_multi_short,r3_multi_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.17721519,0.17721519,1.00000000,0.82278481,0.94936709,0.05063291
paklf,binary,False,TEM,PTDM,TEM/PTDM,r4_two_close,r4_two_close__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
paklf,binary,False,TEM,PTDM,TEM/PTDM,r4_two_close,r4_two_close__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.89285714,0.89285714,1.00000000,0.10714286,0.12362637,0.87637363
paklf,binary,False,TEM,PTDM,TEM/PTDM,r4_two_close,r4_two_close__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.81300813,0.81300813,1.00000000,0.18699187,0.21575985,0.78424015
paklf,binary,False,TEM,PTDM,TEM/PTDM,r4_two_close,r4_two_close__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.76923077,0.76923077,1.00000000,0.23076923,0.26627219,0.73372781
paklf,binary,False,TEM,PTDM,TEM/PTDM,r4_two_close,r4_two_close__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.73529412,0.73529412,1.00000000,0.26470588,0.30542986,0.69457014
paklf,binary,False,TEM,PTDM,TEM/PTDM,r4_two_close,r4_two_close__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.70422535,0.70422535,1.00000000,0.29577465,0.34127844,0.65872156
paklf,binary,False,TEM,PTDM,TEM/PTDM,r4_two_close,r4_two_close__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.97959184,0.97959184,1.00000000,0.02040816,0.02354788,0.97645212
paklf,binary,False,TEM,PTDM,TEM/PTDM,r4_two_close,r4_two_close__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.91304348,0.91304348,1.00000000,0.08695652,0.10033445,0.89966555
paklf,binary,False,TEM,PTDM,TEM/PTDM,r4_two_close,r4_two_close__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.64864865,0.64864865,1.00000000,0.35135135,0.40540541,0.59459459
paklf,binary,False,TEM,PTDM,TEM/PTDM,r4_two_close,r4_two_close__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.38709677,0.38709677,1.00000000,0.61290323,0.70719603,0.29280397
paklf,binary,False,TEM,PTDM,TEM/PTDM,r4_two_close,r4_two_close__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.14814815,0.14814815,1.00000000,0.85185185,0.98290598,0.01709402
paklf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
paklf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.87500000,0.87500000,1.00000000,0.12500000,0.14423077,0.85576923
paklf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.80000000,0.80000000,1.00000000,0.20000000,0.23076923,0.76923077
paklf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.73684211,0.73684211,1.00000000,0.26315789,0.30364372,0.69635628
paklf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.66666667,0.66666667,1.00000000,0.33333333,0.38461538,0.61538462
paklf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.60869565,0.60869565,1.00000000,0.39130435,0.45150502,0.54849498
paklf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
paklf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.92307692,0.92307692,1.00000000,0.07692308,0.08875740,0.91124260
paklf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.78260870,0.78260870,1.00000000,0.21739130,0.25083612,0.74916388
paklf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.44444444,0.44444444,1.00000000,0.55555556,0.64102564,0.35897436
paklf,binary,False,TEM,PTDM,TEM/PTDM,r5_single_short,r5_single_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.13333333,0.13333333,1.00000000,0.86666667,1.00000000,0.00000000
paklf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
paklf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.89075630,0.89075630,1.00000000,0.10924370,0.12605042,0.87394958
paklf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.81381958,0.81381958,1.00000000,0.18618042,0.21482356,0.78517644
paklf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.80151229,0.80151229,1.00000000,0.19848771,0.22902428,0.77097572
paklf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.80151229,0.80151229,1.00000000,0.19848771,0.22902428,0.77097572
paklf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.80151229,0.80151229,1.00000000,0.19848771,0.22902428,0.77097572
paklf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.96836983,0.96836983,1.00000000,0.03163017,0.03649635,0.96350365
paklf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.88421053,0.88421053,1.00000000,0.11578947,0.13360324,0.86639676
paklf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.69938650,0.69938650,1.00000000,0.30061350,0.34686173,0.65313827
paklf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.39393939,0.39393939,1.00000000,0.60606061,0.69930070,0.30069930
paklf,binary,False,TEM,PTDM,TEM/PTDM,r6_high_density,r6_high_density__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.18025751,0.18025751,1.00000000,0.81974249,0.94585672,0.05414328
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.91969697,0.91969697,1.00000000,0.08030303,0.09435606,0.90564394
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.82622951,0.82622951,1.00000000,0.17377049,0.20418033,0.79581967
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.74529089,0.74529089,1.00000000,0.25470911,0.29928321,0.70071679
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l04,early_warning_l04,early_warning,4,1.00000000,18,0,0.69113150,0.69113150,1.00000000,0.30886850,0.36292049,0.63707951
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__early_warning_l05,early_warning_l05,early_warning,5,1.25000000,22,0,0.64431248,0.64431248,1.00000000,0.35568752,0.41793284,0.58206716
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l01,late_detection_l01,late_detection,1,0.90000000,0,2,0.94117647,0.94117647,1.00000000,0.05882353,0.06911765,0.93088235
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l02,late_detection_l02,late_detection,2,0.75000000,0,4,0.87500000,0.87500000,1.00000000,0.12500000,0.14687500,0.85312500
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l03,late_detection_l03,late_detection,3,0.50000000,0,9,0.66666667,0.66666667,1.00000000,0.33333333,0.39166667,0.60833333
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l04,late_detection_l04,late_detection,4,0.25000000,0,14,0.40117994,0.40117994,1.00000000,0.59882006,0.70361357,0.29638643
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r1_sparse_two_short,r1_sparse_two_short__late_detection_l05,late_detection_l05,late_detection,5,0.10000000,0,16,0.22270742,0.22270742,1.00000000,0.77729258,0.91331878,0.08668122
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__on_time,on_time,on_time,0,0.00000000,0,0,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l01,early_warning_l01,early_warning,1,0.25000000,4,0,0.89072245,0.89072245,1.00000000,0.10927755,0.12840112,0.87159888
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l02,early_warning_l02,early_warning,2,0.50000000,9,0,0.80059531,0.80059531,1.00000000,0.19940469,0.23430051,0.76569949
pate_f1,binary,False,TEM,TSTM,TEM/TSTM,r2_single_long,r2_single_long__early_warning_l03,early_warning_l03,early_warning,3,0.75000000,14,0,0.78319952,0.78319952,1.00000000,0.21680048,0.25474057,0.74525943
